[prop_DeleteUnion|
 generated  error   fail   pass /  total     time test name
[ ] 204206      0      0  52787 / 500000    34.4s test_prop_DeleteUnion (collecting)
[ ] 204659      0      0  52914 / 500000    34.5s test_prop_DeleteUnion (collecting)
[ ] 205755      0      0  53189 / 500000    34.6s test_prop_DeleteUnion (collecting)
[ ] 206183      0      0  53306 / 500000    34.7s test_prop_DeleteUnion (collecting)
[ ] 206811      0      0  53452 / 500000    34.8s test_prop_DeleteUnion (collecting)
[ ] 207265      0      0  53563 / 500000    34.9s test_prop_DeleteUnion (collecting)
[ ] 208007      0      0  53740 / 500000    35.0s test_prop_DeleteUnion (collecting)
[ ] 208493      0      0  53850 / 500000    35.1s test_prop_DeleteUnion (collecting)
[ ] 209136      0      0  54013 / 500000    35.2s test_prop_DeleteUnion (collecting)
[ ] 209824      0      0  54173 / 500000    35.3s test_prop_DeleteUnion (collecting)
[ ] 210228      0      0  54286 / 500000    35.4s test_prop_DeleteUnion (collecting)
[ ] 210770      0      0  54450 / 500000    35.5s test_prop_DeleteUnion (collecting)
[ ] 211304      0      0  54592 / 500000    35.6s test_prop_DeleteUnion (collecting)
[ ] 212138      0      0  54808 / 500000    35.7s test_prop_DeleteUnion (collecting)
[ ] 212489      0      0  54898 / 500000    35.8s test_prop_DeleteUnion (collecting)
[ ] 213296      0      0  55110 / 500000    35.9s test_prop_DeleteUnion (collecting)
[ ] 213618      0      0  55207 / 500000    36.0s test_prop_DeleteUnion (collecting)
[ ] 214449      0      0  55410 / 500000    36.1s test_prop_DeleteUnion (collecting)
[ ] 214830      0      0  55487 / 500000    36.2s test_prop_DeleteUnion (collecting)
[ ] 215550      0      0  55668 / 500000    36.3s test_prop_DeleteUnion (collecting)
[ ] 215981      0      0  55808 / 500000    36.4s test_prop_DeleteUnion (collecting)
[ ] 216562      0      0  55972 / 500000    36.5s test_prop_DeleteUnion (collecting)
[ ] 216964      0      0  56064 / 500000    36.6s test_prop_DeleteUnion (collecting)
[ ] 217560      0      0  56218 / 500000    36.7s test_prop_DeleteUnion (collecting)
[ ] 217978      0      0  56327 / 500000    36.8s test_prop_DeleteUnion (collecting)
[ ] 218682      0      0  56499 / 500000    36.9s test_prop_DeleteUnion (collecting)
[ ] 219088      0      0  56606 / 500000    37.0s test_prop_DeleteUnion (collecting)
[ ] 219678      0      0  56754 / 500000    37.1s test_prop_DeleteUnion (collecting)
[ ] 220064      0      0  56857 / 500000    37.2s test_prop_DeleteUnion (collecting)
[ ] 220945      0      0  57079 / 500000    37.3s test_prop_DeleteUnion (collecting)
[ ] 221270      0      0  57171 / 500000    37.4s test_prop_DeleteUnion (collecting)
[ ] 221996      0      0  57354 / 500000    37.5s test_prop_DeleteUnion (collecting)
[ ] 222388      0      0  57444 / 500000    37.6s test_prop_DeleteUnion (collecting)
[ ] 223099      0      0  57619 / 500000    37.7s test_prop_DeleteUnion (collecting)
[ ] 223423      0      0  57692 / 500000    37.8s test_prop_DeleteUnion (collecting)
[ ] 224134      0      0  57866 / 500000    37.9s test_prop_DeleteUnion (collecting)
[ ] 224583      0      0  57979 / 500000    38.0s test_prop_DeleteUnion (collecting)
[ ] 225208      0      0  58137 / 500000    38.1s test_prop_DeleteUnion (collecting)
[ ] 225596      0      0  58246 / 500000    38.2s test_prop_DeleteUnion (collecting)
[ ] 226361      0      0  58447 / 500000    38.3s test_prop_DeleteUnion (collecting)
[ ] 226837      0      0  58577 / 500000    38.4s test_prop_DeleteUnion (collecting)
[ ] 227791      0      0  58825 / 500000    38.5s test_prop_DeleteUnion (collecting)
[ ] 228189      0      0  58913 / 500000    38.6s test_prop_DeleteUnion (collecting)
[ ] 228802      0      0  59084 / 500000    38.7s test_prop_DeleteUnion (collecting)
[ ] 229100      0      0  59170 / 500000    38.8s test_prop_DeleteUnion (collecting)
[ ] 229839      0      0  59370 / 500000    38.9s test_prop_DeleteUnion (collecting)
[ ] 230295      0      0  59500 / 500000    39.0s test_prop_DeleteUnion (collecting)
[ ] 230874      0      0  59641 / 500000    39.1s test_prop_DeleteUnion (collecting)
[ ] 231207      0      0  59732 / 500000    39.2s test_prop_DeleteUnion (collecting)
[ ] 231744      0      0  59874 / 500000    39.3s test_prop_DeleteUnion (collecting)
[ ] 232178      0      0  59984 / 500000    39.4s test_prop_DeleteUnion (collecting)
[ ] 232968      0      0  60195 / 500000    39.5s test_prop_DeleteUnion (collecting)
[ ] 233600      0      0  60366 / 500000    39.6s test_prop_DeleteUnion (collecting)
[ ] 234295      0      0  60549 / 500000    39.7s test_prop_DeleteUnion (collecting)
[ ] 234969      0      0  60716 / 500000    39.8s test_prop_DeleteUnion (collecting)
[ ] 235513      0      0  60863 / 500000    39.9s test_prop_DeleteUnion (collecting)
[ ] 236343      0      0  61069 / 500000    40.0s test_prop_DeleteUnion (collecting)
[ ] 236757      0      0  61155 / 500000    40.1s test_prop_DeleteUnion (collecting)
[✗] 236864      0      1  61180 / 500000    40.1s test_prop_DeleteUnion

--- Failure --------------------------------------------------------------------

Test test_prop_DeleteUnion failed (0 shrink steps):

(Tree (Tree (Empty,1,2,Tree (Empty,2,46,Empty)),70,9,Empty), Tree (Tree (Empty,2,371,Empty),4,97,Empty), 1)
================================================================================
failure (1 tests failed, 0 tests errored, ran 1 tests)
|prop_DeleteUnion -> 40103.28]
[prop_DeleteUnion|
 generated  error   fail   pass /  total     time test name
[ ]      0      0      0      0 / 500000     0.0s test_prop_DeleteUnion
[ ]      0      0      0      0 / 500000     0.0s test_prop_DeleteUnion (generating)
[ ]    571      0      0    150 / 500000     0.1s test_prop_DeleteUnion (collecting)
[ ]   1121      0      0    319 / 500000     0.2s test_prop_DeleteUnion (collecting)
[ ]   1848      0      0    511 / 500000     0.3s test_prop_DeleteUnion (collecting)
[ ]   2381      0      0    643 / 500000     0.4s test_prop_DeleteUnion (collecting)
[ ]   2963      0      0    809 / 500000     0.5s test_prop_DeleteUnion (collecting)
[ ]   3527      0      0    956 / 500000     0.6s test_prop_DeleteUnion (collecting)
[ ]   4135      0      0   1122 / 500000     0.7s test_prop_DeleteUnion (collecting)
[ ]   4795      0      0   1300 / 500000     0.8s test_prop_DeleteUnion (collecting)
[✗]   4932      0      1   1335 / 500000     0.8s test_prop_DeleteUnion

--- Failure --------------------------------------------------------------------

Test test_prop_DeleteUnion failed (0 shrink steps):

(Tree (Empty,9,498,Empty), Tree (Empty,2,5525,Tree (Empty,9,79,Tree (Tree (Empty,64,1,Empty),703,2967,Empty))), 2)
================================================================================
failure (1 tests failed, 0 tests errored, ran 1 tests)
|prop_DeleteUnion -> 835.52]
[prop_DeleteUnion|
 generated  error   fail   pass /  total     time test name
[ ]      0      0      0      0 / 500000     0.0s test_prop_DeleteUnion
[ ]      0      0      0      0 / 500000     0.0s test_prop_DeleteUnion (generating)
[ ]    563      0      0    146 / 500000     0.1s test_prop_DeleteUnion (collecting)
[ ]   1326      0      0    348 / 500000     0.2s test_prop_DeleteUnion (collecting)
[ ]   2055      0      0    540 / 500000     0.3s test_prop_DeleteUnion (collecting)
[ ]   2616      0      0    680 / 500000     0.4s test_prop_DeleteUnion (collecting)
[ ]   3404      0      0    908 / 500000     0.5s test_prop_DeleteUnion (collecting)
[ ]   4090      0      0   1070 / 500000     0.6s test_prop_DeleteUnion (collecting)
[✗]   4353      0      1   1131 / 500000     0.7s test_prop_DeleteUnion

--- Failure --------------------------------------------------------------------

Test test_prop_DeleteUnion failed (0 shrink steps):

(Tree (Empty,7,717,Empty), Tree (Empty,6,964,Tree (Empty,7,83,Empty)), 6)
================================================================================
failure (1 tests failed, 0 tests errored, ran 1 tests)
|prop_DeleteUnion -> 651.18]
[prop_DeleteUnion|
 generated  error   fail   pass /  total     time test name
[ ]      0      0      0      0 / 500000     0.0s test_prop_DeleteUnion
[ ]      0      0      0      0 / 500000     0.0s test_prop_DeleteUnion (generating)
[ ]    518      0      0    132 / 500000     0.1s test_prop_DeleteUnion
[ ]   1185      0      0    315 / 500000     0.2s test_prop_DeleteUnion (collecting)
[ ]   1892      0      0    488 / 500000     0.3s test_prop_DeleteUnion (collecting)
[ ]   2635      0      0    673 / 500000     0.4s test_prop_DeleteUnion (collecting)
[ ]   3196      0      0    823 / 500000     0.5s test_prop_DeleteUnion (collecting)
[ ]   3854      0      0    990 / 500000     0.6s test_prop_DeleteUnion (collecting)
[ ]   4375      0      0   1120 / 500000     0.7s test_prop_DeleteUnion (collecting)
[ ]   4890      0      0   1244 / 500000     0.8s test_prop_DeleteUnion (collecting)
[ ]   5334      0      0   1356 / 500000     0.9s test_prop_DeleteUnion (collecting)
[ ]   5911      0      0   1505 / 500000     1.0s test_prop_DeleteUnion (collecting)
[ ]   6504      0      0   1670 / 500000     1.1s test_prop_DeleteUnion (collecting)
[ ]   6960      0      0   1791 / 500000     1.2s test_prop_DeleteUnion (collecting)
[ ]   7603      0      0   1970 / 500000     1.3s test_prop_DeleteUnion (collecting)
[ ]   8248      0      0   2133 / 500000     1.4s test_prop_DeleteUnion (collecting)
[ ]   8900      0      0   2306 / 500000     1.5s test_prop_DeleteUnion (collecting)
[ ]   9389      0      0   2440 / 500000     1.6s test_prop_DeleteUnion (collecting)
[ ]   9965      0      0   2580 / 500000     1.7s test_prop_DeleteUnion (collecting)
[ ]  10634      0      0   2759 / 500000     1.8s test_prop_DeleteUnion (collecting)
[ ]  11267      0      0   2925 / 500000     1.9s test_prop_DeleteUnion (collecting)
[ ]  11872      0      0   3075 / 500000     2.0s test_prop_DeleteUnion (collecting)
[ ]  12459      0      0   3238 / 500000     2.1s test_prop_DeleteUnion (collecting)
[ ]  13101      0      0   3400 / 500000     2.2s test_prop_DeleteUnion (collecting)
[ ]  13740      0      0   3566 / 500000     2.3s test_prop_DeleteUnion (collecting)
[ ]  14319      0      0   3725 / 500000     2.4s test_prop_DeleteUnion (collecting)
[ ]  15025      0      0   3902 / 500000     2.5s test_prop_DeleteUnion (collecting)
[ ]  15590      0      0   4059 / 500000     2.6s test_prop_DeleteUnion (collecting)
[ ]  16396      0      0   4290 / 500000     2.7s test_prop_DeleteUnion (collecting)
[ ]  17034      0      0   4464 / 500000     2.8s test_prop_DeleteUnion (collecting)
[ ]  17687      0      0   4643 / 500000     2.9s test_prop_DeleteUnion (collecting)
[ ]  18212      0      0   4784 / 500000     3.0s test_prop_DeleteUnion (collecting)
[ ]  18904      0      0   4967 / 500000     3.1s test_prop_DeleteUnion (collecting)
[ ]  19652      0      0   5168 / 500000     3.2s test_prop_DeleteUnion (collecting)
[ ]  20273      0      0   5315 / 500000     3.3s test_prop_DeleteUnion (collecting)
[ ]  20981      0      0   5501 / 500000     3.4s test_prop_DeleteUnion (collecting)
[ ]  21801      0      0   5713 / 500000     3.5s test_prop_DeleteUnion (collecting)
[ ]  22800      0      0   5972 / 500000     3.6s test_prop_DeleteUnion (collecting)
[ ]  23487      0      0   6160 / 500000     3.7s test_prop_DeleteUnion (collecting)
[ ]  24128      0      0   6325 / 500000     3.8s test_prop_DeleteUnion (collecting)
[ ]  24864      0      0   6522 / 500000     3.9s test_prop_DeleteUnion (collecting)
[ ]  25509      0      0   6693 / 500000     4.0s test_prop_DeleteUnion (collecting)
[ ]  25997      0      0   6823 / 500000     4.1s test_prop_DeleteUnion (collecting)
[ ]  26540      0      0   6963 / 500000     4.2s test_prop_DeleteUnion (collecting)
[ ]  27319      0      0   7172 / 500000     4.3s test_prop_DeleteUnion (collecting)
[ ]  27971      0      0   7369 / 500000     4.4s test_prop_DeleteUnion (collecting)
[ ]  28695      0      0   7563 / 500000     4.6s test_prop_DeleteUnion (collecting)
[ ]  29334      0      0   7726 / 500000     4.7s test_prop_DeleteUnion (collecting)
[ ]  29901      0      0   7893 / 500000     4.8s test_prop_DeleteUnion (collecting)
[ ]  30394      0      0   8009 / 500000     4.9s test_prop_DeleteUnion (collecting)
[ ]  31017      0      0   8178 / 500000     5.0s test_prop_DeleteUnion (collecting)
[ ]  31545      0      0   8309 / 500000     5.1s test_prop_DeleteUnion (collecting)
[ ]  32033      0      0   8425 / 500000     5.2s test_prop_DeleteUnion (collecting)
[ ]  32626      0      0   8594 / 500000     5.3s test_prop_DeleteUnion (collecting)
[ ]  33374      0      0   8771 / 500000     5.4s test_prop_DeleteUnion (collecting)
[ ]  34093      0      0   8956 / 500000     5.5s test_prop_DeleteUnion (collecting)
[ ]  34573      0      0   9071 / 500000     5.6s test_prop_DeleteUnion (collecting)
[ ]  35165      0      0   9226 / 500000     5.7s test_prop_DeleteUnion (collecting)
[ ]  35849      0      0   9404 / 500000     5.8s test_prop_DeleteUnion (collecting)
[ ]  36533      0      0   9586 / 500000     5.9s test_prop_DeleteUnion (collecting)
[ ]  37078      0      0   9734 / 500000     6.0s test_prop_DeleteUnion (collecting)
[ ]  37591      0      0   9875 / 500000     6.1s test_prop_DeleteUnion
[ ]  38235      0      0  10045 / 500000     6.2s test_prop_DeleteUnion (collecting)
[ ]  38978      0      0  10231 / 500000     6.3s test_prop_DeleteUnion (collecting)
[ ]  39609      0      0  10391 / 500000     6.4s test_prop_DeleteUnion (collecting)
[ ]  40248      0      0  10540 / 500000     6.5s test_prop_DeleteUnion (collecting)
[ ]  41051      0      0  10743 / 500000     6.6s test_prop_DeleteUnion (collecting)
[ ]  41633      0      0  10894 / 500000     6.7s test_prop_DeleteUnion (collecting)
[ ]  42173      0      0  11028 / 500000     6.8s test_prop_DeleteUnion (collecting)
[ ]  42712      0      0  11173 / 500000     6.9s test_prop_DeleteUnion (collecting)
[ ]  43162      0      0  11297 / 500000     7.0s test_prop_DeleteUnion (collecting)
[ ]  43779      0      0  11443 / 500000     7.1s test_prop_DeleteUnion (collecting)
[ ]  44358      0      0  11597 / 500000     7.2s test_prop_DeleteUnion (collecting)
[ ]  45027      0      0  11766 / 500000     7.3s test_prop_DeleteUnion (collecting)
[ ]  45523      0      0  11894 / 500000     7.4s test_prop_DeleteUnion (collecting)
[ ]  46179      0      0  12083 / 500000     7.5s test_prop_DeleteUnion (collecting)
[ ]  46740      0      0  12234 / 500000     7.6s test_prop_DeleteUnion (collecting)
[ ]  47322      0      0  12390 / 500000     7.7s test_prop_DeleteUnion (collecting)
[ ]  47889      0      0  12555 / 500000     7.8s test_prop_DeleteUnion (collecting)
[ ]  48523      0      0  12729 / 500000     7.9s test_prop_DeleteUnion (collecting)
[ ]  49133      0      0  12885 / 500000     8.0s test_prop_DeleteUnion (collecting)
[ ]  49614      0      0  13004 / 500000     8.1s test_prop_DeleteUnion (collecting)
[ ]  50207      0      0  13152 / 500000     8.2s test_prop_DeleteUnion (collecting)
[ ]  50862      0      0  13320 / 500000     8.3s test_prop_DeleteUnion (collecting)
[ ]  51514      0      0  13494 / 500000     8.4s test_prop_DeleteUnion (collecting)
[ ]  52319      0      0  13701 / 500000     8.5s test_prop_DeleteUnion (collecting)
[ ]  52876      0      0  13845 / 500000     8.6s test_prop_DeleteUnion (collecting)
[ ]  53517      0      0  13994 / 500000     8.7s test_prop_DeleteUnion (collecting)
[ ]  53999      0      0  14129 / 500000     8.8s test_prop_DeleteUnion (collecting)
[ ]  54425      0      0  14234 / 500000     8.9s test_prop_DeleteUnion (collecting)
[ ]  55020      0      0  14396 / 500000     9.0s test_prop_DeleteUnion (collecting)
[ ]  55691      0      0  14584 / 500000     9.1s test_prop_DeleteUnion (collecting)
[ ]  56258      0      0  14741 / 500000     9.2s test_prop_DeleteUnion (collecting)
[ ]  56713      0      0  14859 / 500000     9.3s test_prop_DeleteUnion (collecting)
[ ]  57245      0      0  15001 / 500000     9.4s test_prop_DeleteUnion (collecting)
[ ]  57825      0      0  15159 / 500000     9.5s test_prop_DeleteUnion (collecting)
[ ]  58392      0      0  15324 / 500000     9.6s test_prop_DeleteUnion (collecting)
[ ]  58887      0      0  15454 / 500000     9.7s test_prop_DeleteUnion (collecting)
[ ]  59304      0      0  15560 / 500000     9.8s test_prop_DeleteUnion (collecting)
[ ]  59869      0      0  15713 / 500000     9.9s test_prop_DeleteUnion (collecting)
[ ]  60388      0      0  15841 / 500000    10.0s test_prop_DeleteUnion (collecting)
[ ]  60747      0      0  15931 / 500000    10.1s test_prop_DeleteUnion (collecting)
[ ]  61281      0      0  16089 / 500000    10.2s test_prop_DeleteUnion (collecting)
[ ]  61884      0      0  16244 / 500000    10.3s test_prop_DeleteUnion (collecting)
[ ]  62341      0      0  16367 / 500000    10.4s test_prop_DeleteUnion (collecting)
[ ]  63186      0      0  16604 / 500000    10.5s test_prop_DeleteUnion (collecting)
[ ]  63938      0      0  16810 / 500000    10.6s test_prop_DeleteUnion (collecting)
[ ]  64519      0      0  16944 / 500000    10.7s test_prop_DeleteUnion (collecting)
[ ]  65198      0      0  17135 / 500000    10.8s test_prop_DeleteUnion (collecting)
[ ]  65812      0      0  17308 / 500000    10.9s test_prop_DeleteUnion (collecting)
[ ]  66284      0      0  17428 / 500000    11.0s test_prop_DeleteUnion (collecting)
[ ]  66840      0      0  17567 / 500000    11.1s test_prop_DeleteUnion (collecting)
[ ]  67695      0      0  17788 / 500000    11.2s test_prop_DeleteUnion (collecting)
[ ]  68291      0      0  17939 / 500000    11.3s test_prop_DeleteUnion (collecting)
[ ]  68874      0      0  18095 / 500000    11.4s test_prop_DeleteUnion (collecting)
[ ]  69401      0      0  18223 / 500000    11.5s test_prop_DeleteUnion (collecting)
[ ]  70150      0      0  18436 / 500000    11.6s test_prop_DeleteUnion (collecting)
[ ]  70721      0      0  18588 / 500000    11.7s test_prop_DeleteUnion (collecting)
[ ]  71283      0      0  18752 / 500000    11.8s test_prop_DeleteUnion (collecting)
[ ]  71809      0      0  18886 / 500000    11.9s test_prop_DeleteUnion (collecting)
[ ]  72221      0      0  18991 / 500000    12.0s test_prop_DeleteUnion (collecting)
[ ]  72971      0      0  19183 / 500000    12.1s test_prop_DeleteUnion (collecting)
[ ]  73654      0      0  19366 / 500000    12.2s test_prop_DeleteUnion (collecting)
[ ]  74157      0      0  19491 / 500000    12.3s test_prop_DeleteUnion (collecting)
[ ]  74690      0      0  19626 / 500000    12.4s test_prop_DeleteUnion (collecting)
[ ]  75280      0      0  19795 / 500000    12.5s test_prop_DeleteUnion (collecting)
[ ]  75817      0      0  19946 / 500000    12.6s test_prop_DeleteUnion (collecting)
[ ]  76375      0      0  20088 / 500000    12.8s test_prop_DeleteUnion (collecting)
[ ]  77030      0      0  20276 / 500000    12.9s test_prop_DeleteUnion (collecting)
[ ]  77762      0      0  20473 / 500000    13.0s test_prop_DeleteUnion (collecting)
[ ]  78354      0      0  20613 / 500000    13.1s test_prop_DeleteUnion (collecting)
[ ]  78859      0      0  20765 / 500000    13.2s test_prop_DeleteUnion (collecting)
[ ]  79415      0      0  20893 / 500000    13.3s test_prop_DeleteUnion (collecting)
[ ]  80026      0      0  21059 / 500000    13.4s test_prop_DeleteUnion (collecting)
[ ]  80545      0      0  21201 / 500000    13.5s test_prop_DeleteUnion (collecting)
[ ]  81362      0      0  21404 / 500000    13.6s test_prop_DeleteUnion (collecting)
[ ]  82030      0      0  21579 / 500000    13.7s test_prop_DeleteUnion (collecting)
[ ]  82642      0      0  21741 / 500000    13.8s test_prop_DeleteUnion (collecting)
[ ]  83578      0      0  21994 / 500000    13.9s test_prop_DeleteUnion
[ ]  84162      0      0  22143 / 500000    14.0s test_prop_DeleteUnion (collecting)
[ ]  84904      0      0  22342 / 500000    14.1s test_prop_DeleteUnion (collecting)
[ ]  85475      0      0  22500 / 500000    14.2s test_prop_DeleteUnion (collecting)
[ ]  86146      0      0  22683 / 500000    14.3s test_prop_DeleteUnion (collecting)
[ ]  86764      0      0  22861 / 500000    14.4s test_prop_DeleteUnion (collecting)
[ ]  87293      0      0  23013 / 500000    14.5s test_prop_DeleteUnion (collecting)
[ ]  88058      0      0  23223 / 500000    14.6s test_prop_DeleteUnion (collecting)
[ ]  88641      0      0  23390 / 500000    14.7s test_prop_DeleteUnion (collecting)
[ ]  89187      0      0  23541 / 500000    14.8s test_prop_DeleteUnion (collecting)
[ ]  89739      0      0  23687 / 500000    14.9s test_prop_DeleteUnion (collecting)
[ ]  90196      0      0  23816 / 500000    15.0s test_prop_DeleteUnion (collecting)
[ ]  90807      0      0  23993 / 500000    15.1s test_prop_DeleteUnion (collecting)
[ ]  91525      0      0  24182 / 500000    15.2s test_prop_DeleteUnion (collecting)
[ ]  92129      0      0  24366 / 500000    15.3s test_prop_DeleteUnion (collecting)
[ ]  92684      0      0  24499 / 500000    15.4s test_prop_DeleteUnion (collecting)
[ ]  93228      0      0  24650 / 500000    15.5s test_prop_DeleteUnion (collecting)
[ ]  93748      0      0  24793 / 500000    15.6s test_prop_DeleteUnion (collecting)
[ ]  94249      0      0  24934 / 500000    15.7s test_prop_DeleteUnion (collecting)
[ ]  94712      0      0  25073 / 500000    15.8s test_prop_DeleteUnion (collecting)
[ ]  95342      0      0  25229 / 500000    15.9s test_prop_DeleteUnion (collecting)
[ ]  96035      0      0  25415 / 500000    16.0s test_prop_DeleteUnion (collecting)
[ ]  96672      0      0  25595 / 500000    16.1s test_prop_DeleteUnion (collecting)
[ ]  97412      0      0  25788 / 500000    16.2s test_prop_DeleteUnion (collecting)
[ ]  97938      0      0  25920 / 500000    16.3s test_prop_DeleteUnion (collecting)
[ ]  98408      0      0  26048 / 500000    16.4s test_prop_DeleteUnion (collecting)
[ ]  99168      0      0  26232 / 500000    16.5s test_prop_DeleteUnion (collecting)
[ ]  99840      0      0  26407 / 500000    16.6s test_prop_DeleteUnion (collecting)
[ ] 100403      0      0  26539 / 500000    16.7s test_prop_DeleteUnion (collecting)
[ ] 100818      0      0  26644 / 500000    16.8s test_prop_DeleteUnion (collecting)
[ ] 101296      0      0  26757 / 500000    16.9s test_prop_DeleteUnion (collecting)
[ ] 102024      0      0  26932 / 500000    17.0s test_prop_DeleteUnion (collecting)
[ ] 102793      0      0  27149 / 500000    17.1s test_prop_DeleteUnion (collecting)
[ ] 103573      0      0  27340 / 500000    17.2s test_prop_DeleteUnion (collecting)
[ ] 104176      0      0  27495 / 500000    17.3s test_prop_DeleteUnion (collecting)
[ ] 104734      0      0  27641 / 500000    17.4s test_prop_DeleteUnion (collecting)
[ ] 105358      0      0  27785 / 500000    17.5s test_prop_DeleteUnion (collecting)
[ ] 105986      0      0  27940 / 500000    17.6s test_prop_DeleteUnion (collecting)
[ ] 106636      0      0  28105 / 500000    17.7s test_prop_DeleteUnion (collecting)
[ ] 107327      0      0  28282 / 500000    17.8s test_prop_DeleteUnion (collecting)
[ ] 107855      0      0  28416 / 500000    17.9s test_prop_DeleteUnion (collecting)
[ ] 108560      0      0  28607 / 500000    18.0s test_prop_DeleteUnion (collecting)
[ ] 109010      0      0  28725 / 500000    18.1s test_prop_DeleteUnion (collecting)
[ ] 109454      0      0  28849 / 500000    18.2s test_prop_DeleteUnion (collecting)
[ ] 110000      0      0  28990 / 500000    18.3s test_prop_DeleteUnion (collecting)
[ ] 110476      0      0  29112 / 500000    18.4s test_prop_DeleteUnion (collecting)
[ ] 111109      0      0  29275 / 500000    18.5s test_prop_DeleteUnion (collecting)
[ ] 111766      0      0  29437 / 500000    18.6s test_prop_DeleteUnion (collecting)
[ ] 112526      0      0  29635 / 500000    18.7s test_prop_DeleteUnion (collecting)
[ ] 113159      0      0  29782 / 500000    18.8s test_prop_DeleteUnion (collecting)
[ ] 113677      0      0  29919 / 500000    18.9s test_prop_DeleteUnion (collecting)
[ ] 114448      0      0  30119 / 500000    19.0s test_prop_DeleteUnion (collecting)
[ ] 115121      0      0  30302 / 500000    19.1s test_prop_DeleteUnion (collecting)
[ ] 115763      0      0  30469 / 500000    19.2s test_prop_DeleteUnion (collecting)
[ ] 116303      0      0  30599 / 500000    19.3s test_prop_DeleteUnion (collecting)
[ ] 116693      0      0  30694 / 500000    19.4s test_prop_DeleteUnion (collecting)
[ ] 117296      0      0  30837 / 500000    19.5s test_prop_DeleteUnion (collecting)
[ ] 118102      0      0  31030 / 500000    19.6s test_prop_DeleteUnion (collecting)
[ ] 118585      0      0  31138 / 500000    19.7s test_prop_DeleteUnion (collecting)
[ ] 119187      0      0  31302 / 500000    19.8s test_prop_DeleteUnion (collecting)
[ ] 119777      0      0  31441 / 500000    19.9s test_prop_DeleteUnion (collecting)
[ ] 120274      0      0  31576 / 500000    20.0s test_prop_DeleteUnion (collecting)
[ ] 120884      0      0  31737 / 500000    20.1s test_prop_DeleteUnion (collecting)
[ ] 121445      0      0  31879 / 500000    20.2s test_prop_DeleteUnion (collecting)
[ ] 122117      0      0  32054 / 500000    20.3s test_prop_DeleteUnion (collecting)
[ ] 122723      0      0  32227 / 500000    20.4s test_prop_DeleteUnion (collecting)
[ ] 123371      0      0  32406 / 500000    20.5s test_prop_DeleteUnion (collecting)
[ ] 123920      0      0  32543 / 500000    20.6s test_prop_DeleteUnion (collecting)
[ ] 124631      0      0  32724 / 500000    20.7s test_prop_DeleteUnion (collecting)
[ ] 125094      0      0  32851 / 500000    20.9s test_prop_DeleteUnion (collecting)
[ ] 125829      0      0  33060 / 500000    21.0s test_prop_DeleteUnion (collecting)
[ ] 126356      0      0  33183 / 500000    21.1s test_prop_DeleteUnion (collecting)
[ ] 126967      0      0  33354 / 500000    21.2s test_prop_DeleteUnion (collecting)
[ ] 127532      0      0  33502 / 500000    21.3s test_prop_DeleteUnion (collecting)
[ ] 128098      0      0  33653 / 500000    21.4s test_prop_DeleteUnion (collecting)
[ ] 128649      0      0  33779 / 500000    21.5s test_prop_DeleteUnion (collecting)
[ ] 129375      0      0  33967 / 500000    21.6s test_prop_DeleteUnion (collecting)
[ ] 129950      0      0  34120 / 500000    21.7s test_prop_DeleteUnion (collecting)
[ ] 130447      0      0  34259 / 500000    21.8s test_prop_DeleteUnion (collecting)
[ ] 130959      0      0  34395 / 500000    21.9s test_prop_DeleteUnion (collecting)
[ ] 131400      0      0  34515 / 500000    22.0s test_prop_DeleteUnion (collecting)
[ ] 132066      0      0  34698 / 500000    22.1s test_prop_DeleteUnion (collecting)
[ ] 132740      0      0  34877 / 500000    22.2s test_prop_DeleteUnion (collecting)
[ ] 133702      0      0  35148 / 500000    22.3s test_prop_DeleteUnion (collecting)
[ ] 134177      0      0  35258 / 500000    22.4s test_prop_DeleteUnion (collecting)
[ ] 134729      0      0  35393 / 500000    22.5s test_prop_DeleteUnion (collecting)
[ ] 135249      0      0  35534 / 500000    22.6s test_prop_DeleteUnion (collecting)
[ ] 135990      0      0  35737 / 500000    22.7s test_prop_DeleteUnion (collecting)
[ ] 136696      0      0  35912 / 500000    22.8s test_prop_DeleteUnion
[ ] 137367      0      0  36079 / 500000    22.9s test_prop_DeleteUnion (collecting)
[ ] 138185      0      0  36303 / 500000    23.0s test_prop_DeleteUnion (collecting)
[ ] 138729      0      0  36437 / 500000    23.1s test_prop_DeleteUnion (collecting)
[ ] 139408      0      0  36609 / 500000    23.2s test_prop_DeleteUnion (collecting)
[ ] 140060      0      0  36800 / 500000    23.3s test_prop_DeleteUnion (collecting)
[ ] 140671      0      0  36948 / 500000    23.4s test_prop_DeleteUnion (collecting)
[ ] 141359      0      0  37121 / 500000    23.5s test_prop_DeleteUnion (collecting)
[ ] 141869      0      0  37243 / 500000    23.6s test_prop_DeleteUnion (collecting)
[ ] 142300      0      0  37370 / 500000    23.7s test_prop_DeleteUnion (collecting)
[ ] 143130      0      0  37600 / 500000    23.8s test_prop_DeleteUnion (collecting)
[ ] 143896      0      0  37791 / 500000    23.9s test_prop_DeleteUnion (collecting)
[ ] 144524      0      0  37966 / 500000    24.0s test_prop_DeleteUnion (collecting)
[ ] 144954      0      0  38071 / 500000    24.1s test_prop_DeleteUnion (collecting)
[ ] 145676      0      0  38247 / 500000    24.2s test_prop_DeleteUnion (collecting)
